time_s,v_mph,v_veh_m_per_s,accel_m_per_s,delta_distance_km,total_distance_km,brake_force_n,power_demand_drag_kw,power_demand_rolling_resistance_kw,power_demand_acceleration_kw,power_demand_accessories_kw,power_demand_vehicle_kw,total_vehicle_energy_mj,average_e_veh_over_vkt_mj_per_km,eta,instant_fuel_req_kw,total_fuel_energy_mj,fuel_consumption_liters,fuel_efficiency_km_per_l,avg_fuel_mj_per_km
911,25.9,11.578336,0.134112,0.011511279999999999,9.052269423999988,0.0,0.647388677094412,3.06675385632,4.658381392896,0.8571428571428572,9.229666783453268,7.74133364332433,0.8551815330197733,0.12053211235451725,76.57433859871587,71.20415642957667,2.081992878057797,4.34788683448546,7.8658900983211355
912,25.8,11.533631999999999,-0.04470400000000119,0.011555983999999998,9.063825407999987,0.0,0.6399188818373158,3.0549131078399996,-1.5467984547840408,0.8571428571428572,3.005176392036132,7.747451064912075,0.8547661408034136,0.05191297122406764,57.88873803938401,71.27138796789572,2.0839587125115706,4.349330605056151,7.863278997517934
913,25.5,11.39952,-0.13411199999999823,0.011466576,9.075291983999987,191.66606201596358,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.749382224536665,0.8538989421165797,0.016428695165765086,52.17352008143734,71.32641909695613,2.085567809852518,4.3514729854992105,7.859407633683495
914,24.6,10.997184,-0.402336,0.011198352,9.086490335999986,992.579690933616,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.7502393673938075,0.8529409134666601,0.016428695165765086,52.17352008143734,71.37859261703757,2.0870933513753673,4.353657841903481,7.8554634383135795
915,23.5,10.50544,-0.4917440000000006,0.010751312,9.097241647999986,1256.3935021119878,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.75109651025095,0.8520271099927323,0.016428695165765086,52.17352008143734,71.43076613711901,2.0886188928982166,4.355625470464092,7.851914778236428
916,22.2,9.924288,-0.5811519999999994,0.010214864,9.107456511999986,1519.6655210518247,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.751953653108093,0.8511655963324247,0.016428695165765086,52.17352008143734,71.48293965720045,2.0901444344210653,4.357333570836504,7.848836781489378
917,21.6,9.656064000000002,-0.26822399999999824,0.009790176000000003,9.117246687999986,578.6910133551204,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.752810795965236,0.8503456209174856,0.016428695165765086,52.17352008143734,71.53511317728189,2.0916699759439146,4.358836141865839,7.846131143016628
918,21.6,9.656064000000002,0.0,0.009656064000000002,9.126902751999985,0.0,0.37551480185394787,2.557601671680001,0.0,0.8571428571428572,3.7902593306768058,7.755134497059146,0.84970057288709,0.0630943520890759,60.07287823996924,71.5912363764426,2.09331100515914,4.360031896601112,7.843979312779985
919,21.7,9.700768,0.044703999999997635,0.009678416000000002,9.136581167999985,0.0,0.3807544682312919,2.56944242016,1.3009893980159313,0.8571428571428572,5.108329143550081,7.759583791296259,0.8492874575966632,0.08000077270093618,63.85349754865933,71.65319956433692,2.095122794278857,4.3608809912952164,7.842452033950675
920,22.6,10.103104000000002,0.4023360000000018,0.009901936000000002,9.146483103999985,0.0,0.43012147304356524,2.6760091564800006,12.194527352832058,0.8571428571428572,16.15780083949848,7.770216856287783,0.8495305537589277,0.16025256094007076,100.82709907856619,71.73553986265053,2.0975304053406587,4.360596194797238,7.842964235212853
921,23.4,10.460735999999999,0.35763199999999706,0.01028192,9.156765023999986,0.0,0.4774340391626867,2.7707351443199997,11.223281811455905,0.8571428571428572,15.328593852081449,7.785960053633573,0.8502959323763887,0.15681621486923547,97.74878104833434,71.83482780271397,2.1004335614828644,4.359464251530761,7.845000675941129
922,24.0,10.72896,0.2682240000000018,0.010594847999999999,9.167359871999986,0.0,0.5151094675637142,2.8417796352,8.633293701120058,0.8571428571428572,12.84732566102663,7.8000480133901275,0.8508499854155327,0.1446548271996949,88.81366705648193,71.92810902676638,2.1031610826539877,4.358848186954685,7.846109461291855
923,24.2,10.818368,0.08940799999999882,0.010773664,9.178133535999986,0.0,0.5280948168209728,2.86546113216,2.901745938431962,0.8571428571428572,7.152444744555792,7.810047898592919,0.8509407569588155,0.1021853506633776,69.99481528538875,72.00751326793731,2.105482844091734,4.359158547292396,7.845550839448738
924,24.4,10.907776,0.0894080000000006,0.010863072,9.188996607999986,0.0,0.5412965835975898,2.88914262912,2.92572730982402,0.8571428571428572,7.213309379684468,7.817230775655039,0.8507164720084148,0.10277888576875288,70.18279411895976,72.0776020726395,2.107532224346184,4.360074072343389,7.843903436626408
925,24.9,11.131296,0.2235200000000006,0.011019536,9.200016143999985,0.0,0.575259564706745,2.94834637152,7.464201845760019,0.8571428571428572,11.844950639129621,7.826759905664447,0.850733279502869,0.13881964294885396,85.32618574371148,72.15535656257083,2.109805747443591,4.36059867366816,7.842959776720469
926,25.1,11.220704000000001,0.0894080000000006,0.011176000000000002,9.211192143999986,0.0,0.5892328778256201,2.9720278684800006,3.0096621096960208,0.8571428571428572,7.428065713144498,7.836396413840584,0.85074725305183,0.10484450371655792,70.84840358657158,72.23344385723597,2.1120890016735663,4.361176132587817,7.841921298350899
927,25.2,11.265408,0.04470399999999941,0.011243056000000001,9.222435199999985,0.0,0.5963035973884447,2.98386861696,1.5108263976959802,0.8571428571428572,5.9481414691872825,7.843084517431749,0.850435307740819,0.08966686403787334,66.33600419743593,72.30203606112798,2.1140946216704086,4.3623568715732635,7.8397987617335705
928,25.3,11.310112,0.04470399999999941,0.01128776,9.233722959999985,0.0,0.603430657049284,2.99570936544,1.5168217405439801,0.8571428571428572,5.973104620176121,7.849045140476431,0.8500412211280425,0.08994194602571837,66.41066692584289,72.36840939668961,2.116035362476304,4.3636902878570805,7.837403148241057
929,25.5,11.39952,0.0894080000000006,0.011354816,9.245077775999986,0.0,0.6178546909522773,3.0193908624,3.057624852480021,0.8571428571428572,7.552013262975155,7.855807699418007,0.8497286761406709,0.10601664920812326,71.2342195247999,72.43723183991493,2.1180477146173953,4.364905338154773,7.835221465411611
930,25.2,11.265408,-0.134112,0.011332464000000002,9.256410239999987,190.3982681778099,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.860012277478066,0.8491426021193802,0.016428695165765086,52.17352008143734,72.49893570971805,2.1198519213367852,4.3665362409667114,7.832295007456169
931,25.0,11.176,-0.0894080000000006,0.011220704000000001,9.267630943999986,55.44940755091382,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.8608694203352085,0.8482069978654536,0.016428695165765086,52.17352008143734,72.5511092297995,2.121377462859634,4.368685491504725,7.828441774191521
932,25.0,11.176,0.0,0.011176,9.278806943999987,0.0,0.5822182747889927,2.96018712,0.0,0.8571428571428572,4.39954825193185,7.863497765889746,0.8474686253683259,0.07118680881681064,61.80285821286744,72.60809741894664,2.123043784179726,4.370520765112252,7.82515444681147
933,25.0,11.176,0.0,0.011176,9.289982943999988,0.0,0.5822182747889927,2.96018712,0.0,0.8571428571428572,4.39954825193185,7.867897314141678,0.8469226866797667,0.07118680881681064,61.80285821286744,72.66990027715951,2.124850885297062,4.372063474327619,7.822393293422995
934,24.7,11.041888,-0.134112,0.011108944,9.301091887999988,188.31861950837748,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.870525659696216,0.8461937323563646,0.016428695165765086,52.17352008143734,72.72688846630666,2.126517206617154,4.373861570015739,7.819177505399865
935,24.5,10.95248,-0.0894080000000006,0.010997184,9.312089071999988,53.3864294118977,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.8713828025533585,0.845286459535851,0.016428695165765086,52.17352008143734,72.7790619863881,2.1280427481400026,4.375893802010857,7.815546159800327
936,24.3,10.863072,-0.08940799999999882,0.010907776000000001,9.322996847999988,52.572907527577335,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.872239945410501,0.8443894247480401,0.016428695165765086,52.17352008143734,72.83123550646954,2.129568289662852,4.377881138282719,7.811998297746247
937,24.3,10.863072,0.0,0.010863072000000001,9.333859919999988,0.0,0.5346685362334529,2.87730188064,0.0,0.8571428571428572,4.26911327401631,7.874803073476081,0.8436813002306223,0.0694956325314331,61.42995060999519,72.88803724181525,2.131229159117405,4.379566542654367,7.808991978295658
938,24.5,10.95248,0.08940799999999882,0.010907776000000001,9.344767695999987,0.0,0.5479791824852015,2.9009833776000002,2.9377179955199613,0.8571428571428572,7.2438234127480206,7.880559541819463,0.8433125143595301,0.10307509339244461,70.27714624684485,72.95389079024368,2.1331547014691132,4.380726671893138,7.806923956116263
939,25.0,11.176,0.2235200000000006,0.01106424,9.355831935999987,0.0,0.5822182747889927,2.96018712,7.4941785600000195,0.8571428571428572,11.89372681193187,7.890128316931803,0.8433379704664903,0.13911732859369882,85.49421507846999,73.03177647090634,2.1354320605528168,4.381236054673622,7.806016287005953
940,25.0,11.176,0.0,0.011176,9.367007935999988,0.0,0.5822182747889927,2.96018712,0.0,0.8571428571428572,4.39954825193185,7.898274954463735,0.8432014799633608,0.07118680881681064,61.80285821286744,73.105425007552,2.137585526536608,4.382050598544586,7.804565289903059
941,24.6,10.997184,-0.17881599999999942,0.011086592,9.378094527999988,322.01969093361413,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.900903300018273,0.842484928727121,0.016428695165765086,52.17352008143734,73.16241319669915,2.1392518478567,4.383819762687515,7.801415626411059
942,24.6,10.997184,0.0,0.010997184,9.389091711999988,0.0,0.5547165564681054,2.91282412608,0.0,0.8571428571428572,4.324683539690962,7.90349421321669,0.8417740986719099,0.07021883588844953,61.58865331463492,73.21929428339719,2.1409150375262334,4.385550826364795,7.798336253315882
943,24.1,10.773664000000002,-0.22351999999999883,0.010885424000000001,9.399977135999988,454.1020538554289,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.906085126415107,0.8410749315693992,0.016428695165765086,52.17352008143734,73.27617537009523,2.142578227195767,4.387227041088154,7.795356766290684
944,24.5,10.95248,0.17881599999999764,0.010863072000000001,9.410840207999987,0.0,0.5479791824852015,2.9009833776000002,5.8754359910399225,0.8571428571428572,10.181541408267982,7.911604468547813,0.8406905540508804,0.12774756390163713,79.7004741014674,73.34211236718669,2.144506209566862,4.388348313479935,7.79336496488803
945,25.1,11.220704000000001,0.2682240000000018,0.011086592,9.421926799999987,0.0,0.5892328778256201,2.9720278684800006,9.028986329088061,0.8571428571428572,13.447389932536538,7.923418934218215,0.8409552634412555,0.14787818718102982,90.93558819513039,73.42743039833499,2.1470008888402043,4.388413087751282,7.793249932522835
946,25.6,11.444224,0.22351999999999883,0.011332464000000002,9.433259263999988,0.0,0.6251521123380661,3.03123161088,7.674038845439961,0.8571428571428572,12.187565425800884,7.936236411897383,0.8413037519475722,0.14088025596869655,86.51010279615724,73.51615324383063,2.1495951240886146,4.3883888450851884,7.793292984577374
947,25.1,11.220704000000001,-0.22351999999999883,0.011332464000000002,9.444591727999988,458.20300433783666,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.942758766038855,0.8409848720608312,0.016428695165765086,52.17352008143734,73.58549505526943,2.1516226624347787,4.389520473498116,7.791283855829742
948,24.0,10.72896,-0.4917440000000006,0.010974832,9.455566559999989,1258.3731275989223,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.943615908895998,0.8400994121811785,0.016428695165765086,52.17352008143734,73.63766857535087,2.1531482039576275,4.391507534232915,7.787758470958398
949,22.0,9.83488,-0.8940800000000007,0.01028192,9.46584847999999,2457.7126836074285,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.944473051753141,0.8392774370452578,0.016428695165765086,52.17352008143734,73.68984209543231,2.1546737454804767,4.393170195652601,7.784811076484967
950,20.1,8.985504,-0.8493759999999995,0.009410192,9.47525867199999,2316.9333049674287,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.945330194610284,0.8385343840890861,0.016428695165765086,52.17352008143734,73.74201561551375,2.156199287003326,4.394426215198621,7.78258601355404
951,16.9,7.554976,-1.4305280000000007,0.008270240000000002,9.48352891199999,4050.520350960988,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.946187337467427,0.8378935110761051,0.016428695165765086,52.17352008143734,73.79418913559519,2.1577248285261748,4.395152146660738,7.781300591831345
952,13.6,6.079744,-1.475232,0.00681736,9.49034627199999,4176.242906528987,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.9470444803245694,0.8373819302854388,0.016428695165765086,52.17352008143734,73.84636265567663,2.159250370049024,4.39520418921337,7.781208455327973
953,10.3,4.604512000000001,-1.4752319999999992,0.005342128000000001,9.49568839999999,4169.66888285932,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.947901623181712,0.8370010986440668,0.016428695165765086,52.17352008143734,73.89853617575807,2.160775911571873,4.394573425752547,7.782325310480718
954,7.0,3.12928,-1.4752320000000005,0.0038668960000000007,9.49955529599999,4164.910279951993,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.948758766038855,0.836750618145869,0.016428695165765086,52.17352008143734,73.9507096958395,2.1623014530947224,4.393261301473051,7.784649637965494
955,3.7,1.6540480000000002,-1.4752319999999999,0.002391664,9.501946959999989,4161.967097806995,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.949615908895998,0.8366302129827935,0.016428695165765086,52.17352008143734,74.00288321592095,2.163826994617571,4.391269257494098,7.788181046205401
956,0.4,0.178816,-1.475232,0.0009164320000000001,9.50286339199999,4160.839336424333,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.950473051753141,0.836639728868066,0.016428695165765086,52.17352008143734,74.05505673600238,2.1653525361404204,4.388598730873697,7.792920268468326
957,0.0,0.0,-0.178816,8.9408e-05,9.502952799999989,271.57800000000003,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.951330194610284,0.8367220549185821,0.016428695165765086,52.17352008143734,74.10723025608382,2.1668780776632697,4.385550298357274,7.79833719221292
958,0.0,0.0,0.0,0.0,9.502952799999989,0.0,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.952187337467427,0.836812252447201,0.016428695165765086,52.17352008143734,74.15940377616526,2.1684036191861185,4.382464923004877,7.803827435212069
959,0.0,0.0,0.0,0.0,9.502952799999989,0.0,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,7.95304448032457,0.8369024499758201,0.016428695165765086,52.17352008143734,74.2115772962467,2.1699291607089677,4.379383885921486,7.809317678211218
960,2.0,0.89408,0.89408,0.00044704,9.503399839999988,0.0,0.0002980957566919642,0.2368149696,2.3981371391999997,0.8571428571428572,3.492393061699549,7.955219248283991,0.8370919231242197,0.058955061044539694,59.238223145271554,74.26728316786006,2.171557987364329,4.37630489045079,7.814812006043108
961,5.3,2.369312,1.4752319999999999,0.0016316959999999998,9.505031535999988,0.0,0.005547450246128694,0.62755966944,10.485854641151999,0.8571428571428572,11.976104617980985,7.962953497123832,0.8377619229314929,0.13961680296476767,85.77839030595163,74.33979147458567,2.1736781132919782,4.372787064412618,7.821098877265815
962,8.6,3.844544,1.475232,0.003106928,9.508138463999988,0.0,0.023700699327308,1.01830436928,17.014783002624,0.8571428571428572,18.913930928374164,7.978398514897009,0.8391125713098386,0.1698273220604183,111.37154315867551,74.43836644131798,2.1765604222607595,4.3684238520353285,7.828910645670429
963,11.9,5.319776000000001,1.475232000000001,0.00458216,9.512720623999988,0.0,0.06279234340640924,1.4090490691200002,23.54371136409602,0.8571428571428572,25.87269563376529,8.000791828178079,0.8410624199340608,0.18495445105619227,139.8868504435437,74.5639956381191,2.1802337905882774,4.363165393117422,7.838345998514756
964,15.2,6.795008,1.4752319999999992,0.006057392,9.518778015999988,0.0,0.13085688288961167,1.79979376896,30.07263972556798,0.8571428571428572,32.860433234560446,8.030158392612242,0.8436123186310737,0.1925190342277809,170.68667192502784,74.71928239930338,2.1847743391609176,4.3568701102813945,7.849671698794607
965,17.5,7.8232,1.0281919999999998,0.007309103999999999,9.526087119999989,0.0,0.19970086825262445,2.0721309839999997,24.131254963199993,0.8571428571428572,27.260229672595475,8.06021872406582,0.8461206183117322,0.18690361771959563,145.8518032192023,74.8775516368755,2.189402094645482,4.350999363386695,7.86026315880214
966,18.6,8.314944,0.4917440000000006,0.008069072,9.534156191999989,0.0,0.2397754085654783,2.2023792172800003,12.266471467008015,0.8571428571428572,15.565768949996352,8.081631723377116,0.847650443377289,0.15782836436624761,98.62466111525622,74.99978986904273,2.1929763119603134,4.347587404388037,7.866431843436158
967,20.0,8.9408,0.6258559999999989,0.008627872,9.542784063999989,0.0,0.29809575669196414,2.368149696,16.786959974399966,0.8571428571428572,20.310348284234788,8.099569781994232,0.8487638122872065,0.17375965745033253,116.88759394590944,75.10754599657331,2.196127075923196,4.345278635567318,7.870611500045926
968,21.1,9.432544,0.4917440000000006,0.009186672,9.551970735999989,0.0,0.35003637121963743,2.49839792928,13.915190750208017,0.8571428571428572,17.620767907850514,8.118535340090274,0.8499330205747694,0.1656620609052635,106.36574126605386,75.21917266417928,2.1993910135724937,4.3430070765291635,7.874728131304796
969,22.0,9.83488,0.402336,0.009633712,9.561604447999988,0.0,0.3967654521570044,2.6049646656,11.87077883904,0.8571428571428572,15.72965181393986,8.13521054995117,0.8508206540224346,0.15851384453765616,99.23203780603001,75.32197155371533,2.2023968290560036,4.341453965904185,7.877545234520815
970,23.0,10.281920000000001,0.4470400000000012,0.0100584,9.571662847999988,0.0,0.4533663839588913,2.7233721504000004,13.78928855040004,0.8571428571428572,17.82316994190179,8.15198696082909,0.8516792839744098,0.16635007034182347,107.14254526780753,75.42515884525224,2.205414001323165,4.340075306612433,7.880047599149654
971,24.5,10.95248,0.6705599999999983,0.0106172,9.582280047999989,0.0,0.5479791824852015,2.9009833776000002,22.032884966399944,0.8571428571428572,26.338990383628,8.174068040991855,0.8530399863128552,0.1856398786760063,141.88217839549947,75.54967120708389,2.2090547136574235,4.337728707558845,7.884310501116339
972,26.3,11.757152000000001,0.8046720000000018,0.011354816,9.59363486399999,0.0,0.6778491448483455,3.1141168502400007,28.38195304243207,0.8571428571428572,33.031061894663274,8.203753067131,0.8551245886911429,0.19264558357123274,171.46026024754255,75.70634242640541,2.2136357434621465,4.333881440220809,7.891309550511729
973,27.5,12.2936,0.5364479999999983,0.012025376,9.60566023999999,0.0,0.7749325237441491,3.256205832,19.784631398399934,0.8571428571428572,24.67291261128694,8.232605054383976,0.8570576981373624,0.18303664896470528,134.79766347800972,75.85947138826819,2.218113198487374,4.330554566173855,7.897371913319752
974,28.1,12.561824000000001,0.2682240000000018,0.012427712,9.61808795199999,0.0,0.8267701089259161,3.3272503228800008,10.10814804172807,0.8571428571428572,15.119311330676844,8.252501166354957,0.8580188918566635,0.1559029410044115,96.97900009627799,75.97535972005534,2.2215017462004485,4.329543277852611,7.8992165697816255
975,28.4,12.695936,0.13411199999999823,0.01262888,9.630716831999989,0.0,0.8535340029870205,3.36277256832,5.108032106495933,0.8571428571428572,10.18148153494581,8.265151562787768,0.8582073076144389,0.12774713130342033,79.70027531000385,76.06369935775848,2.2240847765426452,4.330193225354927,7.898030923827142
976,28.5,12.74064,0.04470400000000119,0.012718288000000001,9.643435119999989,0.0,0.8625819917039833,3.3746133168,1.7086727116800453,0.8571428571428572,6.803010877326885,8.273643808993905,0.8579560816285052,0.09870696810680957,68.92128294291679,76.13801013688494,2.226257606341665,4.331679807642174,7.895320411186116
977,28.5,12.74064,0.0,0.012740640000000001,9.65617575999999,0.0,0.8625819917039833,3.3746133168,0.0,0.8571428571428572,5.094338165646841,8.279592483515392,0.8574401180447653,0.07983276496752781,63.81262339741053,76.2043770900551,2.228198160527927,4.333625227350583,7.891776101023993
978,28.5,12.74064,0.0,0.012740640000000001,9.66891639999999,0.0,0.8625819917039833,3.3746133168,0.0,0.8571428571428572,5.094338165646841,8.284686821681039,0.8568371551626041,0.07983276496752781,63.81262339741053,76.26818971345251,2.2300640267091376,4.335712465739481,7.887976951941853
979,27.7,12.383008,-0.3576320000000006,0.012561824000000001,9.68147822399999,871.9816564155848,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.287662562192434,0.8560327638446427,0.016428695165765086,52.17352008143734,76.32618278519193,2.2317597305611674,4.338046829783787,7.88373232054403
980,27.5,12.2936,-0.0894080000000006,0.012338304000000001,9.69381652799999,66.38944313660534,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.288519705049577,0.8550316256872306,0.016428695165765086,52.17352008143734,76.37835630527337,2.2332852720840166,4.340608273010322,7.879080038771026
981,27.2,12.159488,-0.134112,0.012226544,9.706043071999991,199.1336261159468,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.28937684790672,0.8540428665333175,0.016428695165765086,52.17352008143734,76.43052982535481,2.2348108136068654,4.343116210510435,7.874530254851406
982,26.8,11.980672,-0.17881599999999942,0.01207008,9.718113151999992,331.44520883098556,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.290233990763863,0.8530703297128959,0.016428695165765086,52.17352008143734,76.48270334543625,2.2363363551297146,4.345550761945338,7.870118627883652
983,26.5,11.84656,-0.134112,0.011913616000000002,9.730026767999991,196.00039992420477,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.291091133621006,0.8521139079379163,0.016428695165765086,52.17352008143734,76.53487686551769,2.237861896652564,4.347912077395995,7.865844430893528
984,26.0,11.623040000000001,-0.22351999999999883,0.0117348,9.74176156799999,462.03639280706295,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.291948276478148,0.8511754489779109,0.016428695165765086,52.17352008143734,76.58705038559913,2.239387438175413,4.350190325233444,7.861724992035773
985,25.7,11.488928,-0.13411200000000179,0.011555984,9.75331755199999,192.51959317328837,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.292805419335291,0.8502548363797291,0.016428695165765086,52.17352008143734,76.63922390568057,2.240912979698262,4.352385675106969,7.857759526138378
986,25.2,11.265408,-0.22351999999999883,0.011377168000000002,9.764694719999989,458.6222681778064,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.293662562192434,0.849351956206619,0.016428695165765086,52.17352008143734,76.691397425762,2.242438521221111,4.354498296204198,7.853947268692706
987,24.0,10.72896,-0.536448,0.010997184,9.77569190399999,1392.4851275989206,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.294519705049577,0.8484841570810604,0.016428695165765086,52.17352008143734,76.74357094584344,2.2439640627439603,4.35643870875815,7.850449021868388
988,22.0,9.83488,-0.8940800000000007,0.01028192,9.78597382399999,2457.7126836074285,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.29537684790672,0.8476802612696962,0.016428695165765086,52.17352008143734,76.79574446592488,2.245489604266809,4.358057951105625,7.84753217687791
989,21.5,9.61136,-0.2235200000000006,0.00972312,9.79569694399999,444.2197634246564,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.296233990763863,0.8469263635034594,0.016428695165765086,52.17352008143734,76.84791798600632,2.2470151457896583,4.3594263093217975,7.845068954800282
990,21.5,9.61136,0.0,0.00961136,9.80530830399999,0.0,0.37032342698918747,2.5457609232,0.0,0.8571428571428572,3.7732272073320448,8.2985491757961,0.8463323047589213,0.06286097448096657,60.0249556817565,76.90401722388792,2.2486554743826876,4.360520504677042,7.843100373755265
991,21.8,9.745472000000001,0.13411200000000179,0.009678416,9.81498671999999,0.0,0.38604264969303786,2.5812831686400006,3.920954222592053,0.8571428571428572,7.7454228980679485,8.304308500848801,0.8460845376313265,0.10781690547533318,71.83866819327308,76.96994903582544,2.2505833051410944,4.361085722789837,7.842083869454845
992,22.5,10.058399999999999,0.31292799999999765,0.009901935999999998,9.82488865599999,0.0,0.4244371223211754,2.6641684079999997,9.442664985599928,0.8571428571428572,13.38841337306396,8.314875418984368,0.8463073435347822,0.14756988518797173,90.72591847591433,77.05123132916003,2.252959980384796,4.3608802382374945,7.842453388222918
993,23.0,10.281920000000001,0.22352000000000238,0.01017016,9.83505881599999,0.0,0.4533663839588913,2.7233721504000004,6.894644275200074,0.8571428571428572,10.928525666701823,8.327033888504252,0.8466684383175793,0.13294802535704162,82.2014891710687,77.13769503298353,2.2554881588591673,4.360501196767352,7.843135102302942
994,22.8,10.192512,-0.0894080000000006,0.010237216,9.84529603199999,46.68404265802757,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.332926722766175,0.8463866089634899,0.016428695165765086,52.17352008143734,77.20488253760978,2.2574527057780633,4.361241326031088,7.841804074420122
995,22.8,10.192512,0.0,0.010192512,9.85548854399999,0.0,0.4416419797524395,2.69969065344,0.0,0.8571428571428572,3.998475490335297,8.335354531939913,0.8457576196985657,0.06591547107761589,60.66065257467501,77.26129962393783,2.2591023281853166,4.362568450768969,7.839418541151309
996,23.0,10.281920000000001,0.0894080000000006,0.010237216,9.86572575999999,0.0,0.4533663839588913,2.7233721504000004,2.757857710080019,0.8571428571428572,6.791739101581768,8.340749639235872,0.8454268689540262,0.09859272887962543,68.88681527289896,77.32607335786162,2.2609962970134974,4.363441803523261,7.837849463784578
997,22.7,10.147808000000001,-0.134112,0.010214864000000002,9.87594062399999,180.41678809105517,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,8.344574080215235,0.8449396769292731,0.016428695165765086,52.17352008143734,77.38660352553879,2.2627661849572744,4.364543137357547,7.835871687753767
998,22.7,10.147808000000001,0.0,0.010147808000000001,9.886088431999989,0.0,0.43585635099671394,2.6878499049600006,0.0,0.8571428571428572,3.9808491130995716,8.346993076200356,0.844317055589167,0.06567892070690513,60.610757153947056,77.44299566415648,2.2644150778993124,4.365846407086844,7.833532564151817
999,22.7,10.147808000000001,0.0,0.010147808000000001,9.896236239999988,0.0,0.43585635099671394,2.6878499049600006,0.0,0.8571428571428572,3.9808491130995716,8.350973925313456,0.8438535340899932,0.06567892070690513,60.610757153947056,77.50360642131044,2.266187322260539,4.366910070844637,7.831624522871185
1000,23.5,10.50544,0.35763199999999884,0.010326624000000001,9.906562863999987,0.0,0.4835811835473406,2.7825758928,11.271244554239964,0.8571428571428572,15.394544487730162,8.36066162211387,0.8439518061805418,0.15710007426766404,97.99196187203093,77.58290778082342,2.268506075462673,4.366998603686567,7.8314657511291115
1001,24.0,10.72896,0.2235200000000006,0.0106172,9.917180063999988,0.0,0.5151094675637142,2.8417796352,7.194411417600019,0.8571428571428572,11.408443377506591,8.37406311604649,0.8443996238855122,0.1360899517290196,83.83016697825659,77.67381884524856,2.271164293720718,4.3665621599541975,7.832248516613065
1002,24.6,10.997184,0.268224,0.010863072000000001,9.928043135999987,0.0,0.5547165564681054,2.91282412608,8.849126043648,0.8571428571428572,13.173809583338965,8.386354242526911,0.8447137192743682,0.14643256503523566,89.96502642816499,77.76071644195177,2.2737051591213966,4.366460222941296,7.832431364040346
1003,24.8,11.086592000000001,0.0894080000000006,0.011041888,9.939085023999986,0.0,0.5683565240070597,2.9365056230400004,2.97369005260802,0.8571428571428572,7.335695056797937,8.39660899484698,0.8448070395385111,0.10396147735538186,70.56166614217689,77.84097978823694,2.2760520405917233,4.366809214703212,7.831805402637538
1004,25.1,11.220704000000001,0.134112,0.011153648,9.950238671999987,0.0,0.5892328778256201,2.9720278684800006,4.514493164544001,0.8571428571428572,8.93289676799248,8.404743290759376,0.8446775567716137,0.11813841180849356,75.61382137482103,77.91406753199543,2.2781891091226734,4.367608743346072,7.830371722765398
1005,25.5,11.39952,0.17881599999999942,0.011310112,9.961548783999987,0.0,0.6178546909522773,3.0193908624,6.1152497049599805,0.8571428571428572,10.609638115455116,8.4145145582011,0.8446994278355894,0.13077537719026405,81.12871354994633,77.99243879945782,2.280480666650813,4.368179449918265,7.829348677660194
